,id,suffix,tld,punycode,origin,type,tld type,suffix type,tld manager,psl comment,code
7693,7693,pointto.us,us,,merged,private-domains,country-code,private-domains,"Registry Services, LLC",No-IP.com,m07693pd1
7694,7694,platterp.us,us,,merged,private-domains,country-code,private-domains,"Registry Services, LLC",Platform.sh,m07694pd1
7695,7695,lib.de.us,us,,merged,private-domains,country-code,private-domains,"Registry Services, LLC",urown.net,m07695pd2
7696,7696,uy,uy,,both,country-code,country-code,icann,SeCIU - Universidad de la Republica,uy,b07696cc0
7697,7697,com.uy,uy,,merged,country-code,country-code,icann,SeCIU - Universidad de la Republica,uy,m07697cc1
7698,7698,edu.uy,uy,,merged,country-code,country-code,icann,SeCIU - Universidad de la Republica,uy,m07698cc1
7699,7699,gub.uy,uy,,merged,country-code,country-code,icann,SeCIU - Universidad de la Republica,uy,m07699cc1
7700,7700,mil.uy,uy,,merged,country-code,country-code,icann,SeCIU - Universidad de la Republica,uy,m07700cc1
7701,7701,net.uy,uy,,merged,country-code,country-code,icann,SeCIU - Universidad de la Republica,uy,m07701cc1
7702,7702,org.uy,uy,,merged,country-code,country-code,icann,SeCIU - Universidad de la Republica,uy,m07702cc1
7703,7703,blogspot.com.uy,uy,,merged,private-domains,country-code,private-domains,SeCIU - Universidad de la Republica,GoIP DNS Services,m07703pd2
7704,7704,uz,uz,,both,country-code,country-code,icann,Single Integrator for Creation and Support of State Information Systems UZINFOCOM,uz,b07704cc0
7705,7705,co.uz,uz,,merged,country-code,country-code,icann,Single Integrator for Creation and Support of State Information Systems UZINFOCOM,uz,m07705cc1
7706,7706,com.uz,uz,,merged,country-code,country-code,icann,Single Integrator for Creation and Support of State Information Systems UZINFOCOM,uz,m07706cc1
7707,7707,net.uz,uz,,merged,country-code,country-code,icann,Single Integrator for Creation and Support of State Information Systems UZINFOCOM,uz,m07707cc1
7708,7708,org.uz,uz,,merged,country-code,country-code,icann,Single Integrator for Creation and Support of State Information Systems UZINFOCOM,uz,m07708cc1
7709,7709,va,va,,both,country-code,country-code,icann,Holy See - Vatican City State,va,b07709cc0
7710,7710,vc,vc,,both,country-code,country-code,icann,"Ministry of Telecommunications, Science, Technology and Industry",vc,b07710cc0
7711,7711,com.vc,vc,,merged,country-code,country-code,icann,"Ministry of Telecommunications, Science, Technology and Industry",vc,m07711cc1
7712,7712,net.vc,vc,,merged,country-code,country-code,icann,"Ministry of Telecommunications, Science, Technology and Industry",vc,m07712cc1
7713,7713,org.vc,vc,,merged,country-code,country-code,icann,"Ministry of Telecommunications, Science, Technology and Industry",vc,m07713cc1
7714,7714,gov.vc,vc,,merged,country-code,country-code,icann,"Ministry of Telecommunications, Science, Technology and Industry",vc,m07714cc1
7715,7715,mil.vc,vc,,merged,country-code,country-code,icann,"Ministry of Telecommunications, Science, Technology and Industry",vc,m07715cc1
7716,7716,edu.vc,vc,,merged,country-code,country-code,icann,"Ministry of Telecommunications, Science, Technology and Industry",vc,m07716cc1
7717,7717,gv.vc,vc,,merged,private-domains,country-code,private-domains,"Ministry of Telecommunications, Science, Technology and Industry",ASEINet,m07717pd1
7718,7718,d.gv.vc,vc,,merged,private-domains,country-code,private-domains,"Ministry of Telecommunications, Science, Technology and Industry",ASEINet,m07718pd2
7719,7719,0e.vc,vc,,merged,private-domains,country-code,private-domains,"Ministry of Telecommunications, Science, Technology and Industry",RavPage,m07719pd1
7720,7720,ve,ve,,both,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,b07720cc0
7721,7721,arts.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07721cc1
7722,7722,bib.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07722cc1
7723,7723,co.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07723cc1
7724,7724,com.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07724cc1
7725,7725,e12.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07725cc1
7726,7726,edu.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07726cc1
7727,7727,firm.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07727cc1
7728,7728,gob.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07728cc1
7729,7729,gov.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07729cc1
7730,7730,info.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07730cc1
7731,7731,int.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07731cc1
7732,7732,mil.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07732cc1
7733,7733,net.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07733cc1
7734,7734,nom.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07734cc1
7735,7735,org.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07735cc1
7736,7736,rar.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07736cc1
7737,7737,rec.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07737cc1
7738,7738,store.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07738cc1
7739,7739,tec.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07739cc1
7740,7740,web.ve,ve,,merged,country-code,country-code,icann,Comisión Nacional de Telecomunicaciones (CONATEL),ve,m07740cc1
7741,7741,vg,vg,,both,country-code,country-code,icann,Telecommunications Regulatory Commission of the Virgin Islands,vg,b07741cc0
7742,7742,at.vg,vg,,merged,private-domains,country-code,private-domains,Telecommunications Regulatory Commission of the Virgin Islands,Voxel.sh DNS,m07742pd1
7743,7743,vi,vi,,both,country-code,country-code,icann,"Virgin Islands Public Telecommunications System, Inc.",vi,b07743cc0
7744,7744,co.vi,vi,,merged,country-code,country-code,icann,"Virgin Islands Public Telecommunications System, Inc.",vi,m07744cc1
7745,7745,com.vi,vi,,merged,country-code,country-code,icann,"Virgin Islands Public Telecommunications System, Inc.",vi,m07745cc1
7746,7746,k12.vi,vi,,merged,country-code,country-code,icann,"Virgin Islands Public Telecommunications System, Inc.",vi,m07746cc1
7747,7747,net.vi,vi,,merged,country-code,country-code,icann,"Virgin Islands Public Telecommunications System, Inc.",vi,m07747cc1
7748,7748,org.vi,vi,,merged,country-code,country-code,icann,"Virgin Islands Public Telecommunications System, Inc.",vi,m07748cc1
7749,7749,vn,vn,,both,country-code,country-code,icann,Viet Nam Internet Network Information Center (VNNIC),vn,b07749cc0
7750,7750,com.vn,vn,,merged,country-code,country-code,icann,Viet Nam Internet Network Information Center (VNNIC),vn,m07750cc1
7751,7751,net.vn,vn,,merged,country-code,country-code,icann,Viet Nam Internet Network Information Center (VNNIC),vn,m07751cc1
7752,7752,org.vn,vn,,merged,country-code,country-code,icann,Viet Nam Internet Network Information Center (VNNIC),vn,m07752cc1
7753,7753,edu.vn,vn,,merged,country-code,country-code,icann,Viet Nam Internet Network Information Center (VNNIC),vn,m07753cc1
7754,7754,gov.vn,vn,,merged,country-code,country-code,icann,Viet Nam Internet Network Information Center (VNNIC),vn,m07754cc1
7755,7755,int.vn,vn,,merged,country-code,country-code,icann,Viet Nam Internet Network Information Center (VNNIC),vn,m07755cc1
7756,7756,ac.vn,vn,,merged,country-code,country-code,icann,Viet Nam Internet Network Information Center (VNNIC),vn,m07756cc1
7757,7757,biz.vn,vn,,merged,country-code,country-code,icann,Viet Nam Internet Network Information Center (VNNIC),vn,m07757cc1
7758,7758,info.vn,vn,,merged,country-code,country-code,icann,Viet Nam Internet Network Information Center (VNNIC),vn,m07758cc1
7759,7759,name.vn,vn,,merged,country-code,country-code,icann,Viet Nam Internet Network Information Center (VNNIC),vn,m07759cc1
7760,7760,pro.vn,vn,,merged,country-code,country-code,icann,Viet Nam Internet Network Information Center (VNNIC),vn,m07760cc1
7761,7761,health.vn,vn,,merged,country-code,country-code,icann,Viet Nam Internet Network Information Center (VNNIC),vn,m07761cc1
7762,7762,blogspot.vn,vn,,merged,private-domains,country-code,private-domains,Viet Nam Internet Network Information Center (VNNIC),GoIP DNS Services,m07762pd1
7763,7763,vu,vu,,both,country-code,country-code,icann,Telecommunications Radiocommunications and Broadcasting Regulator (TRBR),vu,b07763cc0
7764,7764,com.vu,vu,,merged,country-code,country-code,icann,Telecommunications Radiocommunications and Broadcasting Regulator (TRBR),vu,m07764cc1
7765,7765,edu.vu,vu,,merged,country-code,country-code,icann,Telecommunications Radiocommunications and Broadcasting Regulator (TRBR),vu,m07765cc1
7766,7766,net.vu,vu,,merged,country-code,country-code,icann,Telecommunications Radiocommunications and Broadcasting Regulator (TRBR),vu,m07766cc1
7767,7767,org.vu,vu,,merged,country-code,country-code,icann,Telecommunications Radiocommunications and Broadcasting Regulator (TRBR),vu,m07767cc1
7768,7768,cn.vu,vu,,merged,private-domains,country-code,private-domains,Telecommunications Radiocommunications and Broadcasting Regulator (TRBR),Mail Transfer Platform,m07768pd1
7769,7769,blog.vu,vu,,merged,private-domains,country-code,private-domains,Telecommunications Radiocommunications and Broadcasting Regulator (TRBR),Voxel.sh DNS,m07769pd1
7770,7770,dev.vu,vu,,merged,private-domains,country-code,private-domains,Telecommunications Radiocommunications and Broadcasting Regulator (TRBR),Voxel.sh DNS,m07770pd1
7771,7771,me.vu,vu,,merged,private-domains,country-code,private-domains,Telecommunications Radiocommunications and Broadcasting Regulator (TRBR),Voxel.sh DNS,m07771pd1
7772,7772,wf,wf,,both,country-code,country-code,icann,Association Française pour le Nommage Internet en Coopération (A.F.N.I.C.),wf,b07772cc0
7773,7773,ws,ws,,both,country-code,country-code,icann,Government of Samoa Ministry of Foreign Affairs & Trade,ws,b07773cc0
7774,7774,com.ws,ws,,merged,country-code,country-code,icann,Government of Samoa Ministry of Foreign Affairs & Trade,ws,m07774cc1
7775,7775,net.ws,ws,,merged,country-code,country-code,icann,Government of Samoa Ministry of Foreign Affairs & Trade,ws,m07775cc1
7776,7776,org.ws,ws,,merged,country-code,country-code,icann,Government of Samoa Ministry of Foreign Affairs & Trade,ws,m07776cc1
7777,7777,gov.ws,ws,,merged,country-code,country-code,icann,Government of Samoa Ministry of Foreign Affairs & Trade,ws,m07777cc1
7778,7778,edu.ws,ws,,merged,country-code,country-code,icann,Government of Samoa Ministry of Foreign Affairs & Trade,ws,m07778cc1
7779,7779,*.advisor.ws,ws,,merged,private-domains,country-code,private-domains,Government of Samoa Ministry of Foreign Affairs & Trade,AW AdvisorWebsites.com Software Inc,m07779pd2
7780,7780,cloud66.ws,ws,,merged,private-domains,country-code,private-domains,Government of Samoa Ministry of Foreign Affairs & Trade,Cloud66,m07780pd1
7781,7781,dyndns.ws,ws,,merged,private-domains,country-code,private-domains,Government of Samoa Ministry of Foreign Affairs & Trade,DynDNS.com,m07781pd1
7782,7782,mypets.ws,ws,,merged,private-domains,country-code,private-domains,Government of Samoa Ministry of Foreign Affairs & Trade,DynDNS.com,m07782pd1
7783,7783,yt,yt,,both,country-code,country-code,icann,Association Française pour le Nommage Internet en Coopération (A.F.N.I.C.),yt,b07783cc0
7784,7784,org.yt,yt,,merged,private-domains,country-code,private-domains,Association Française pour le Nommage Internet en Coopération (A.F.N.I.C.),HOSTBIP REGISTRY,m07784pd1
7785,7785,امارات,امارات,xn--mgbaam7a8h,both,country-code,country-code,icann,Telecommunications and Digital Government Regulatory Authority (TDRA),"// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07785cc0
7786,7786,հայ,հայ,xn--y9a3aq,both,country-code,country-code,icann,"""Internet Society"" Non-governmental Organization","// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07786cc0
7787,7787,বাংলা,বাংলা,xn--54b7fta0cc,both,country-code,country-code,icann,Posts and Telecommunications Division,"// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07787cc0
7788,7788,бг,бг,xn--90ae,both,country-code,country-code,icann,Imena.BG AD,"// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07788cc0
7789,7789,البحرين,البحرين,xn--mgbcpq6gpa1a,both,country-code,country-code,icann,Telecommunications Regulatory Authority (TRA),"// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07789cc0
7790,7790,бел,бел,xn--90ais,both,country-code,country-code,icann,"Reliable Software, Ltd.","// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07790cc0
7791,7791,中国,中国,xn--fiqs8s,both,country-code,country-code,icann,China Internet Network Information Center (CNNIC),"// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07791cc0
7792,7792,中國,中國,xn--fiqz9s,both,country-code,country-code,icann,China Internet Network Information Center (CNNIC),"// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07792cc0
7793,7793,الجزائر,الجزائر,xn--lgbbat1ad8j,both,country-code,country-code,icann,CERIST,"// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07793cc0
7794,7794,مصر,مصر,xn--wgbh1c,both,country-code,country-code,icann,National Telecommunication Regulatory Authority - NTRA,"// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07794cc0
7795,7795,ею,ею,xn--e1a4c,both,country-code,country-code,icann,EURid vzw/asbl,"// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07795cc0
7796,7796,ευ,ευ,xn--qxa6a,both,country-code,country-code,icann,EURid vzw/asbl,"// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07796cc0
7797,7797,موريتانيا,موريتانيا,xn--mgbah1a3hjkrd,both,country-code,country-code,icann,Université de Nouakchott Al Aasriya,"// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07797cc0
7798,7798,გე,გე,xn--node,both,country-code,country-code,icann,Information Technologies Development Center (ITDC),"// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07798cc0
7799,7799,ελ,ελ,xn--qxam,both,country-code,country-code,icann,ICS-FORTH GR,"// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07799cc0
7800,7800,香港,香港,xn--j6w193g,both,country-code,country-code,icann,Hong Kong Internet Registration Corporation Ltd.,"// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07800cc0
7801,7801,公司.香港,香港,xn--j6w193g,merged,country-code,country-code,icann,Hong Kong Internet Registration Corporation Ltd.,"// A-Label (""<Latin renderings>"", <language name>[, variant info])",m07801cc1
7802,7802,教育.香港,香港,xn--j6w193g,merged,country-code,country-code,icann,Hong Kong Internet Registration Corporation Ltd.,"// A-Label (""<Latin renderings>"", <language name>[, variant info])",m07802cc1
7803,7803,政府.香港,香港,xn--j6w193g,merged,country-code,country-code,icann,Hong Kong Internet Registration Corporation Ltd.,"// A-Label (""<Latin renderings>"", <language name>[, variant info])",m07803cc1
7804,7804,個人.香港,香港,xn--j6w193g,merged,country-code,country-code,icann,Hong Kong Internet Registration Corporation Ltd.,"// A-Label (""<Latin renderings>"", <language name>[, variant info])",m07804cc1
7805,7805,網絡.香港,香港,xn--j6w193g,merged,country-code,country-code,icann,Hong Kong Internet Registration Corporation Ltd.,"// A-Label (""<Latin renderings>"", <language name>[, variant info])",m07805cc1
7806,7806,組織.香港,香港,xn--j6w193g,merged,country-code,country-code,icann,Hong Kong Internet Registration Corporation Ltd.,"// A-Label (""<Latin renderings>"", <language name>[, variant info])",m07806cc1
7807,7807,ಭಾರತ,ಭಾರತ,xn--2scrj9c,both,country-code,country-code,icann,National Internet eXchange of India,"// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07807cc0
7808,7808,ଭାରତ,ଭାରତ,xn--3hcrj9c,both,country-code,country-code,icann,National Internet eXchange of India,"// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07808cc0
7809,7809,ভাৰত,ভাৰত,xn--45br5cyl,both,country-code,country-code,icann,National Internet eXchange of India,"// A-Label (""<Latin renderings>"", <language name>[, variant info])",b07809cc0
